Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Corey Knebel","CHW",2,3,,4.46889,42,0,0,1,42,181,38,23,21,6,20,,2,41,8.83237,4.25082,2.0778,1.31375,0.228179,0.109817,0.1183617115020752,0.23961,1.37887,0.286351,0.716149,,,4.74222,0.00281324,-0.017366,748.8800048828125,,,,"15010"
"Zak Kent","CLE",0,0,,4.40281,6,0,0,1,6,26,6,3,3,1,2,,0,5,8.08063,3.10907,2.59905,1.30688,0.207061,0.079668,0.12739277631044388,0.254882,1.35203,0.296397,0.71704,,,4.50793,0.0026765,0.00637658,999,,,,"sa3010315"
"Hogan Harris","OAK",1,2,,4.41758,33,0,0,1,33,144,31,17,16,4,15,,2,31,8.38419,4.19975,1.99635,1.11511,0.212937,0.106663,0.10627374798059464,0.243387,1.40321,0.291009,0.711469,,,4.58307,0.00266128,-0.00994812,999,,,,"21520"
"Dylan Coleman","HOU",3,2,,4.33369,41,0,0,1,41,181,33,21,20,5,25,,4,49,10.6464,5.40175,1.97092,1.12687,0.268043,0.135999,0.13204380869865417,0.219006,1.41614,0.285721,0.724121,,,4.57957,0.00247367,0.0120462,999,,,,"22276"
"Matt Foster","CHW",1,1,,4.55682,13,0,0,1,13,56,13,7,7,2,5,,0,12,8.47635,3.2327,2.62206,1.49067,0.218083,0.0831722,0.13491038978099823,0.249563,1.33921,0.288843,0.714416,,,4.69965,0.00242567,-0.00204738,999,,,,"19647"
"Reid VanScoter","SEA",1,1,,4.06735,10,0,0,1,10,43,10,5,5,1,3,,0,8,6.91379,2.76207,2.50312,1.04812,0.179327,0.0716413,0.10768566280603409,0.256406,1.31417,0.292667,0.714705,,,4.29862,0.00229109,-0.000070982,999,,,,"sa3020839"
"Ryan Loutos","STL",1,1,,4.41399,25,0,0,1,25,110,25,13,12,3,10,,1,21,7.39431,3.74994,1.97184,1.08124,0.186877,0.0947726,0.0921042338013649,0.254562,1.41865,0.2945,0.708838,,,4.55457,0.00210281,0.00514226,999,,,,"sa3016850"
"Yacksel Ríos","NYM",0,0,,4.46843,8,0,0,1,8,35,7,4,4,1,4,,0,8,9.0468,4.64678,1.9469,1.16645,0.22839,0.11731,0.11108024418354034,0.237264,1.42522,0.28906,0.720314,,,4.64081,0.00168963,0.00124246,999,,,,"15007"
"Shawn Dubin","HOU",1,1,,4.30855,24,0,0,1,24,106,22,13,11,3,11,,1,25,9.47835,4.20474,2.25421,1.12916,0.239503,0.106247,0.13325578719377518,0.236117,1.38192,0.292816,0.713616,,,4.34928,0.00126894,-0.0144893,999,,,,"24977"
"Michael Rucker","PHI",1,1,,4.8456,21,0,0,1,21,92,21,12,11,3,9,,1,19,8.03987,3.64354,2.20661,1.34371,0.203421,0.0921872,0.11123388260602951,0.258707,1.4239,0.300286,0.691317,,,4.7666,0.00113955,-0.0177965,999,,,,"19454"
"Michael Mercado","PHI",1,1,,4.77092,14,0,0,1,14,61,13,8,7,2,6,,1,14,8.94253,3.91506,2.28413,1.44064,0.226788,0.0992884,0.12749949097633362,0.247005,1.399,0.292437,0.707797,,,4.78428,-0.000154695,-0.0120066,999,,,,"sa3005024"
"Luis Cessa","KCR",0,0,,4.65328,6,0,0,1,6,26,6,3,3,1,2,,0,4,6.54475,3.17887,2.05883,1.18172,0.167812,0.0815085,0.0863037109375,0.268411,1.41396,0.300456,0.697518,,,4.65185,-0.000196884,0.00890074,999,,,,"13345"
"Austin Pope","ARI",1,1,,4.42511,17,0,0,1,17,75,17,9,8,2,7,,1,15,7.95398,3.58709,2.21739,1.135,0.200672,0.0904993,0.11017291992902756,0.256085,1.41022,0.301146,0.71025,,,4.48775,-0.000457165,0.00477583,999,,,,"sa3010816"
"Zack Weiss","MIN",1,1,,4.52724,21,0,0,1,21,93,20,11,11,3,10,,1,22,9.6284,4.45197,2.16273,1.24591,0.242052,0.11192,0.13013245910406113,0.241215,1.4306,0.298485,0.717367,,,4.53413,-0.000492412,-0.00453363,999,,,,"15444"
"Tayler Saucedo","SEA",3,3,,4.00815,61,0,0,11,61,263,56,30,27,7,25,,5,59,8.68281,3.68885,2.3538,1.02702,0.22403,0.0951778,0.1288517564535141,0.240192,1.32685,0.293144,0.720808,,,4.27513,-0.000553185,0.0829413,999,,,,"17888"
"Jackson Wolf","SDP",1,1,,4.49362,13,0,0,1,13,56,13,7,6,2,4,,1,11,7.48887,3.00109,2.49538,1.26166,0.193249,0.0774427,0.11580606549978256,0.254148,1.33304,0.290259,0.702402,,,4.53149,-0.00056128,0.00164508,999,,,,"29832"
"Jack Leftwich","CLE",0,0,,4.38092,6,0,0,1,6,26,6,3,3,1,2,,0,5,7.07786,2.79117,2.53581,1.21942,0.183011,0.0721705,0.1108400821685791,0.258546,1.33402,0.292404,0.705993,,,4.45454,-0.000635409,0.00210489,999,,,,"sa3018169"
"Justin Martinez","ARI",1,1,,4.30811,34,0,0,1,34,153,29,18,16,4,23,,2,41,10.8797,6.00325,1.81231,0.991092,0.26848,0.148143,0.12033742666244507,0.223082,1.50644,0.298423,0.732371,,,4.48828,-0.000719384,0.0098097,750.0800170898438,,,,"24453"
"McKinley Moore","NYY",1,1,,4.50704,10,0,0,1,10,45,9,5,5,1,6,,1,11,10.0948,5.53528,1.82371,1.19676,0.24979,0.136968,0.11282223463058472,0.228366,1.48759,0.288195,0.721441,,,4.74872,-0.000747051,0.002924,999,,,,"25663"
"Victor Vodnik","COL",2,2,,4.99134,40,0,0,1,40,180,40,24,22,6,21,,2,39,8.68429,4.76432,1.82278,1.26335,0.214762,0.117822,0.09694081544876099,0.258125,1.54125,0.309614,0.7031,,,4.86861,-0.000767795,0.0255952,748.2899780273438,,,,"24614"
"Calvin Faucher","MIA",1,1,,4.55554,19,0,0,1,19,85,19,10,10,2,9,,1,18,8.72952,4.25993,2.04922,1.16856,0.21658,0.105689,0.11089055985212326,0.255305,1.48802,0.307813,0.719415,,,4.51515,-0.000871774,0.00643319,999,,,,"20116"
"Thomas Pannone","CHC",0,0,,4.4093,6,0,0,1,6,26,6,3,3,1,2,,0,5,7.09687,2.34716,3.0236,1.36779,0.184495,0.0610181,0.1234765574336052,0.262575,1.30592,0.293821,0.71372,,,4.53496,-0.00087779,0.00577249,999,,,,"17281"
"Adam Kloffenstein","STL",0,1,,4.37756,10,0,0,1,10,44,10,5,5,1,4,,1,8,7.54164,3.63673,2.07374,1.09213,0.190809,0.0920119,0.09879689663648605,0.25182,1.38855,0.292573,0.706309,,,4.60332,-0.00093717,0.0080066,999,,,,"sa3008578"
"Dominic Leone","CHW",1,2,,4.53935,28,0,0,1,28,121,26,15,14,4,12,,1,28,9.07354,3.93261,2.30725,1.40875,0.232692,0.100852,0.13183972239494324,0.24352,1.37882,0.290541,0.722427,,,4.6684,-0.00102076,-0.00220367,999,,,,"13763"
"Clayton Andrews","NYY",1,1,,4.29297,16,0,0,1,16,70,14,8,8,2,8,,1,18,9.90067,4.38924,2.25567,1.25182,0.251814,0.111636,0.14017809927463531,0.23239,1.38018,0.289621,0.730168,,,4.44743,-0.00107567,0.00472987,999,,,,"23631"
"Sean Hjelle","SFG",1,1,,4.4074,12,0,0,1,12,53,13,6,6,1,4,,1,9,6.88893,3.13472,2.19762,0.978167,0.173357,0.0788839,0.09447312355041504,0.266614,1.41343,0.306464,0.696933,,,4.39818,-0.00111741,0.00393519,999,,,,"21481"
"Jesse Hahn","LAD",0,0,,4.75228,6,0,0,1,6,26,6,3,3,1,2,,0,5,7.66383,2.98621,2.56641,1.38821,0.197,0.0767612,0.12023921310901642,0.259466,1.35032,0.296018,0.691813,,,4.74832,-0.00124149,0.00407758,999,,,,"13287"
"Lucas Gilbreath","COL",2,3,,5.04053,44,0,0,1,44,200,44,27,25,6,24,,2,43,8.81803,5.00607,1.76147,1.28592,0.216079,0.12267,0.09340906888246536,0.256637,1.56371,0.30845,0.701641,,,4.9789,-0.00180287,0.0131085,999,,,,"21290"
"Lou Trivino","NYY",1,1,,4.42973,20,0,0,1,20,88,19,11,10,3,9,,1,20,9.10854,3.92946,2.31801,1.2962,0.231259,0.0997663,0.13149305433034897,0.241974,1.37842,0.291577,0.717592,,,4.55547,-0.00196273,-0.0248328,999,,,,"15043"
"Chad Dallas","TOR",0,0,,4.49172,6,0,0,1,6,26,6,3,3,1,3,,0,5,7.82763,3.82825,2.0447,1.20927,0.198225,0.0969455,0.10127923637628555,0.250429,1.40463,0.290719,0.713435,,,4.69411,-0.00211731,0.00279515,999,,,,"sa3018180"
"José Castillo","ARI",1,1,,4.30558,8,0,0,1,8,36,8,4,4,1,4,,1,8,9.3157,4.51841,2.06172,1.09261,0.232832,0.112931,0.11990135908126831,0.242154,1.44158,0.300406,0.722181,,,4.46016,-0.00218725,0.00923883,999,,,,"17169"
"Brandon Hughes","ARI",1,1,,4.20281,19,0,0,1,19,83,17,10,9,2,9,,1,20,9.34578,4.03445,2.3165,1.15521,0.239078,0.103207,0.13587141782045364,0.236049,1.35018,0.291457,0.720286,,,4.41454,-0.0021956,0.00712759,999,,,,"23460"
"Jonathan Cannon","CHW",1,1,,4.64999,23,0,0,1,23,100,24,13,12,3,8,,1,16,6.24752,3.14162,1.98863,1.25086,0.160136,0.0805259,0.07961034029722214,0.266362,1.40459,0.292863,0.698735,,,4.78987,-0.00244625,-0.0220175,999,,,,"sa3020591"
"Nabil Crismatt","LAD",1,0,,4.538,10,0,0,1,10,44,11,5,5,2,3,,0,8,7.64615,2.84903,2.68377,1.39613,0.19456,0.0724949,0.12206467241048813,0.263247,1.37052,0.299711,0.715065,,,4.66134,-0.00248227,0.00680521,999,,,,"17732"
"Prelander Berroa","CHW",2,2,,4.45652,34,0,0,1,34,151,29,18,17,5,20,,1,40,10.48,5.41728,1.93455,1.26565,0.261903,0.135382,0.12652111053466797,0.226625,1.46365,0.288744,0.734769,,,4.6853,-0.00279063,0.00400072,639.0999755859375,,,,"22932"
"Tanner Tully","NYY",0,0,,4.45103,8,0,0,1,8,34,9,4,4,1,2,,0,6,6.18776,2.25617,2.74259,1.3084,0.160129,0.0583861,0.1017431877553463,0.265846,1.3147,0.28984,0.702981,,,4.64354,-0.00288158,0.00255821,999,,,,"19518"
"Dylan Dodd","ATL",1,1,,4.48285,10,0,0,1,10,43,11,5,5,1,3,,0,8,7.09245,2.67443,2.65195,1.30604,0.182646,0.0688723,0.11377350240945816,0.26526,1.35564,0.29876,0.711894,,,4.53832,-0.00309517,0.0119224,999,,,,"29928"
"Gavin Hollowell","COL",1,1,,5.17903,28,0,0,1,28,124,28,17,16,5,12,,2,27,8.62927,3.80041,2.27062,1.48381,0.216252,0.0952393,0.12101271748542786,0.25831,1.43856,0.302921,0.68444,,,4.97879,-0.00319246,0.0126601,999,,,,"25427"
"Geoff Hartlieb","COL",1,1,,5.44366,10,0,0,1,10,45,11,6,6,2,5,,1,8,7.11515,4.14236,1.71765,1.41691,0.17531,0.102064,0.07324644178152084,0.275213,1.55806,0.309239,0.680613,,,5.28255,-0.0040306,0.0061028,999,,,,"19558"
"Levi Stoudt","SEA",1,2,,4.87406,19,2,0,1,25,111,26,15,14,4,10,,1,18,6.65132,3.64467,1.82494,1.3839,0.166058,0.0909936,0.07506469637155533,0.262638,1.45337,0.288684,0.703352,,,5.15177,-0.00439611,-0.056284,999,,,,"25650"
"Brendon Little","TOR",1,1,,4.26463,24,0,0,1,24,106,24,12,11,3,11,,1,20,7.58753,4.20982,1.80234,1.03202,0.190116,0.105483,0.0846332386136055,0.254719,1.4633,0.298534,0.723507,,,4.63772,-0.00458822,0.0106309,999,,,,"21574"
"Tucker Davidson","BAL",1,2,,4.45962,28,0,0,1,28,121,27,15,14,4,11,,1,25,8.1061,3.50297,2.31406,1.19244,0.207672,0.0897434,0.11792860925197601,0.250881,1.36976,0.29495,0.706652,,,4.462,-0.00464839,-0.0216629,999,,,,"19871"
"Touki Toussaint","CHW",0,0,,4.63709,8,0,0,1,8,35,7,4,4,1,4,,1,8,9.01966,4.8419,1.86284,1.18432,0.227156,0.121941,0.1052151620388031,0.236496,1.43211,0.288081,0.698283,,,4.85487,-0.00503562,0.00792771,747.8800048828125,,,,"16929"
"Andrew Suárez","BAL",0,0,,4.62956,6,0,0,1,6,26,6,3,3,1,2,,0,5,7.22039,3.33547,2.16473,1.33688,0.18386,0.0849342,0.09892553091049194,0.262494,1.41248,0.295969,0.70978,,,4.76456,-0.00506546,0.00202561,999,,,,"18300"
"Jhonathan Diaz","SEA",0,0,,4.40353,6,0,0,1,6,26,6,3,3,1,2,,1,5,7.22092,3.61667,1.99657,1.07709,0.182649,0.0914817,0.09116774797439575,0.2512,1.38019,0.288853,0.699053,,,4.7003,-0.00513024,-0.0000659844,999,,,,"20298"
"Anthony Molina","COL",2,3,,5.18741,54,0,0,6,54,239,64,34,31,8,16,,1,35,5.76335,2.65887,2.16759,1.41541,0.144667,0.0667409,0.07792598009109497,0.287454,1.47497,0.309239,0.680823,,,4.98819,-0.00538596,-0.00779895,999,,,,"26952"
"Trey Wingenter","DET",2,2,,4.66959,44,0,0,1,44,192,40,25,23,6,20,,4,46,9.46904,4.03746,2.3453,1.16833,0.241715,0.103064,0.1386515349149704,0.238317,1.36005,0.295783,0.676048,,,4.42302,-0.00542467,-0.0565,999,,,,"17793"
"Grant Holmes","ATL",0,0,,4.60706,8,0,0,1,8,35,8,4,4,1,3,,0,7,8.09728,3.67153,2.20542,1.31536,0.20314,0.0921094,0.111030712723732,0.260358,1.44196,0.303475,0.722372,,,4.72804,-0.00543208,0.00942851,999,,,,"sa828669"
"Walter Pennington","KCR",1,1,,4.64951,17,0,0,1,17,76,18,10,9,2,8,,1,13,6.98587,4.15217,1.68246,0.975697,0.174162,0.103516,0.07064567506313324,0.262448,1.49752,0.302845,0.693959,,,4.63814,-0.00560977,-0.0179022,999,,,,"sa3014971"
"Kyle Backhus","ARI",1,1,,4.42749,14,0,0,1,14,62,14,7,7,2,7,,1,12,7.71213,4.1796,1.84518,1.05181,0.193154,0.10468,0.08847374469041824,0.254999,1.46481,0.299565,0.718976,,,4.60013,-0.00571664,0.0161765,999,,,,"sa3017068"
"Justin Bruihl","CIN",0,1,,4.94231,8,0,0,1,8,35,8,5,4,1,3,,1,6,7.24838,3.68959,1.96455,1.38525,0.183082,0.0931926,0.08988893777132034,0.263274,1.44299,0.296548,0.696783,,,5.07077,-0.00574625,-0.0127624,999,,,,"23779"
"Joel Kuhnel","HOU",1,1,,4.52864,12,0,0,1,12,52,13,7,6,2,4,,1,9,6.54757,2.83367,2.31063,1.16301,0.167035,0.0722899,0.09474549442529678,0.264945,1.37331,0.296097,0.694927,,,4.56113,-0.0057846,-0.0223468,999,,,,"19995"
"John Curtiss","COL",1,1,,5.35388,17,0,0,1,17,75,19,11,10,3,7,,1,15,7.6963,3.47832,2.21265,1.64354,0.192855,0.0871605,0.10569491237401962,0.272651,1.48095,0.306359,0.686634,,,5.17855,-0.00581308,-0.0100778,999,,,,"16128"
"Alek Jacob","SDP",2,1,,4.22594,38,0,0,1,38,164,36,19,18,5,14,,3,35,8.3608,3.21064,2.60409,1.23156,0.215565,0.0827793,0.1327856481075287,0.243776,1.30017,0.287631,0.71146,,,4.49426,-0.00584531,0.00719801,999,,,,"29628"
"Ryder Ryan","PIT",2,3,,4.57111,40,0,0,1,40,177,40,22,20,5,17,,3,34,7.6886,3.84694,1.99863,1.06052,0.193304,0.0967186,0.0965856984257698,0.256124,1.43291,0.300527,0.697315,,,4.55938,-0.00587955,-0.00893916,999,,,,"19891"
"Spenser Watkins","WSN",0,0,,4.99672,6,0,0,1,6,27,7,4,3,1,2,,0,4,6.30942,3.09182,2.04068,1.34282,0.158229,0.0775373,0.08069171756505966,0.274409,1.45401,0.300723,0.685635,,,4.94396,-0.00596929,-0.0217076,999,,,,"17489"
"Kyle Nicolas","PIT",1,1,,4.51753,21,0,0,1,21,93,20,11,11,3,10,,1,21,9.03731,4.33007,2.0871,1.18955,0.227272,0.108894,0.1183786392211914,0.24137,1.4156,0.293321,0.711472,,,4.60496,-0.00603684,0.0116212,999,,,,"27775"
"Trevor Brigden","TBR",2,2,,4.21115,33,0,0,1,33,142,30,16,15,5,13,,1,33,9.02517,3.50152,2.5775,1.25791,0.233217,0.0904818,0.14273501932621002,0.238901,1.31274,0.2878,0.728402,,,4.36679,-0.00621067,0.0150546,999,,,,"sa3011481"
"Roddery Muñoz","MIA",1,1,,4.63834,12,0,0,1,12,53,12,7,6,2,6,,0,10,7.813,4.23274,1.84585,1.15661,0.19527,0.105788,0.0894811749458313,0.256826,1.4827,0.300097,0.712678,,,4.70068,-0.00626559,-0.0160581,999,,,,"sa3008104"
"Dylan Covey","PHI",1,1,,4.87901,27,0,0,1,27,120,29,16,15,4,11,,1,20,6.5641,3.50491,1.87283,1.20775,0.164655,0.0879179,0.0767374113202095,0.270075,1.46829,0.301702,0.68845,,,4.84553,-0.00633046,-0.0394628,999,,,,"14825"
"Tim Cate","WSN",1,1,,4.7776,13,0,0,1,13,58,14,7,7,2,6,,0,10,6.65888,3.93674,1.69147,1.17734,0.166386,0.0983676,0.06801804900169373,0.2657,1.49349,0.298087,0.703397,,,4.89209,-0.00633583,0.00206014,999,,,,"sa3007926"
"Jaime Barria","CLE",1,1,,4.40363,24,0,0,1,24,103,25,13,12,4,7,,1,19,7.06251,2.70207,2.61374,1.33969,0.182942,0.0699925,0.11294985562562943,0.258994,1.3253,0.289724,0.716604,,,4.61543,-0.0063574,-0.0225068,999,,,,"18356"
"Matt Gage",,1,1,,4.39611,19,0,0,1,19,83,18,10,9,3,8,,1,18,8.54078,3.71148,2.30118,1.35898,0.218261,0.0948474,0.12341348826885223,0.247679,1.37629,0.291178,0.726698,,,4.68846,-0.00648347,-0.00240907,999,,,,"17381"
"Griff McGarry","PHI",0,0,,4.9213,8,0,0,1,8,36,7,5,4,1,5,,0,9,9.92991,5.99606,1.65607,1.2622,0.243055,0.146766,0.09628926217556,0.233891,1.55943,0.292376,0.713512,,,5.03307,-0.00648542,-0.0194426,999,,,,"sa3017130"
"Lucas Luetge","BOS",1,1,,4.7376,21,0,0,1,21,94,23,12,11,3,7,,1,18,7.77658,3.12878,2.4855,1.2598,0.193878,0.0780036,0.11587441712617874,0.27069,1.44401,0.313958,0.701614,,,4.56604,-0.00655969,-0.00739925,999,,,,"8337"
"Colten Brewer","CHC",0,0,,4.66463,12,0,0,1,12,53,12,7,6,2,5,,1,11,7.91816,3.82343,2.07095,1.18956,0.200203,0.0966719,0.10353127121925354,0.25444,1.42025,0.297646,0.700549,,,4.66053,-0.00667459,-0.0183356,999,,,,"12997"
"Keegan Thompson","CHC",2,2,,4.4553,36,0,0,1,36,156,34,19,18,5,17,,2,35,8.6622,4.14672,2.08893,1.24461,0.221535,0.106052,0.11548295617103577,0.244152,1.39638,0.291916,0.717827,,,4.66496,-0.00700911,0.00487345,999,,,,"19795"
"Josh Winder","MIN",1,1,,4.52546,24,0,0,1,24,104,24,13,12,3,8,,1,21,7.77643,3.15456,2.46514,1.26662,0.19875,0.0806243,0.11812608689069748,0.256414,1.36652,0.295942,0.705488,,,4.51155,-0.00749516,-0.0180423,999,,,,"24606"
"Logan Gillaspie","SDP",1,1,,4.45721,14,0,0,1,14,61,14,7,7,2,5,,1,12,7.54095,3.20333,2.3541,1.25734,0.191646,0.0814095,0.11023636907339096,0.254854,1.36658,0.291479,0.712357,,,4.61463,-0.00761313,0.00279498,999,,,,"22461"
"Casey Legumina","CIN",1,1,,5.0346,28,0,0,1,28,124,29,17,16,5,12,,1,25,8.14354,3.73876,2.17814,1.47387,0.20392,0.093621,0.11029864102602005,0.260263,1.4517,0.299518,0.692752,,,4.94093,-0.00798325,-0.0298188,999,,,,"25921"
"Kolton Ingram","NYM",1,1,,4.38814,19,0,0,1,19,84,17,10,9,2,10,,1,19,9.08286,4.53967,2.00078,1.12453,0.228666,0.114289,0.1143774762749672,0.238767,1.42538,0.292329,0.720514,,,4.52968,-0.00800797,-0.0126783,999,,,,"26068"
"Adam Kolarek","LAA",1,1,,4.58341,12,0,0,1,12,53,13,7,6,2,5,,1,9,7.01324,3.56281,1.96846,1.20482,0.176053,0.089437,0.08661571145057678,0.269988,1.46745,0.306855,0.715674,,,4.80852,-0.00802096,-0.0147827,999,,,,"10843"
"Alan Busenitz","CIN",0,0,,5.29841,6,0,0,1,6,27,6,4,4,1,3,,0,5,7.39698,3.78231,1.95568,1.58,0.184941,0.0945662,0.09037494659423828,0.270132,1.49591,0.30159,0.686713,,,5.27981,-0.00819023,-0.0165456,999,,,,"15239"
"Mason Englert","DET",1,1,,4.63048,22,0,0,1,22,95,22,12,11,3,7,,1,18,7.39925,2.8948,2.55605,1.22479,0.189468,0.0741254,0.11534273624420166,0.258459,1.34403,0.295682,0.687305,,,4.53037,-0.00847014,-0.0129964,999,,,,"22288"
"Ricky Vanasco","LAD",1,1,,4.57077,15,0,0,1,15,67,14,8,8,2,7,,1,15,9.02013,4.49834,2.00521,1.37971,0.225367,0.112391,0.11297658085823059,0.246311,1.46224,0.294033,0.736083,,,4.86284,-0.00869503,-0.00506677,999,,,,"sa3004863"
"Garrett Hill","DET",0,0,,4.7549,8,0,0,1,8,35,8,5,4,1,4,,1,7,8.35585,4.16208,2.00761,1.21544,0.209408,0.104307,0.10510093718767166,0.24838,1.43252,0.293803,0.692866,,,4.73786,-0.008935,-0.0236513,999,,,,"25097"
"Owen White","TEX",1,2,,5.03499,23,2,0,1,29,130,31,18,16,4,12,,2,22,6.80543,3.75453,1.81259,1.37203,0.169985,0.0937801,0.07620467245578766,0.26405,1.46632,0.292591,0.690983,,,5.14984,-0.00895675,-0.0268148,750.9199829101562,,,,"22273"
"Jeurys Familia",,1,1,,4.65558,18,0,0,0,18,82,18,10,9,2,9,,1,16,8.24401,4.69964,1.75418,1.12428,0.201499,0.114868,0.08663102239370346,0.254167,1.53111,0.30185,0.721391,,,4.77611,-0.00919455,-0.0159258,999,,,,"5114"
"Joe Barlow","CHW",0,0,,4.8688,6,0,0,1,6,26,6,3,3,1,2,,0,5,7.32297,3.66801,1.99644,1.52431,0.187678,0.0940063,0.09367182850837708,0.257986,1.41289,0.286896,0.710838,,,5.14516,-0.00937042,0.00589171,999,,,,"22296"
"Erik Sabrowski","CLE",1,1,,4.62695,10,0,0,1,10,45,9,6,5,1,6,,0,10,9.2945,5.30607,1.75167,1.1201,0.22999,0.131297,0.0986926257610321,0.237587,1.50659,0.293265,0.716085,,,4.69909,-0.00954952,-0.027285,999,,,,"sa3015121"
"Matt Krook","BAL",1,1,,4.35896,14,0,0,1,14,62,13,7,7,2,8,,1,14,9.16324,5.13018,1.78615,1.0068,0.229225,0.128335,0.10088993608951569,0.237411,1.47788,0.295469,0.717831,,,4.52601,-0.00981576,0.00462763,999,,,,"19315"
"Kevin Kopps","SDP",0,0,,4.59565,10,0,0,1,10,45,10,6,5,1,5,,1,9,7.76552,4.46273,1.74008,1.11247,0.193095,0.110969,0.08212613314390182,0.249699,1.46882,0.291865,0.704568,,,4.85196,-0.0099764,-0.029142,999,,,,"sa3017005"
"Erasmo Ramírez","TBR",1,1,,4.36965,15,0,0,1,15,64,16,8,7,2,4,,1,12,7.01217,2.30054,3.04806,1.24042,0.181245,0.0594624,0.12178250774741173,0.264478,1.31118,0.298533,0.702395,,,4.41143,-0.0100746,-0.0157895,999,,,,"10314"
"Joe Record","TBR",0,0,,4.71779,6,0,0,1,6,27,6,3,3,1,3,,0,5,7.70408,4.76108,1.61814,1.073,0.19034,0.117629,0.07271111011505127,0.25425,1.52718,0.297877,0.706511,,,4.80689,-0.0101725,-0.0000546899,999,,,,"sa3008619"
"Yonny Chirinos","MIA",1,1,,4.70965,24,0,0,1,24,104,26,14,13,3,7,,1,16,6.04529,2.75849,2.19152,1.23587,0.154979,0.0707176,0.08426139503717422,0.273219,1.3943,0.29961,0.69006,,,4.75494,-0.0102756,-0.0321067,999,,,,"16401"
"Jake Brentz","KCR",0,1,,4.98456,11,0,0,1,11,50,10,7,6,1,7,,1,12,9.95002,5.67768,1.75248,1.14754,0.244679,0.139619,0.10506004095077515,0.2349,1.52629,0.297772,0.689929,,,4.82075,-0.0103025,-0.0267189,999,,,,"17783"
"Daniel Robert","TEX",0,1,,4.84836,11,0,0,1,11,49,11,6,6,2,5,,1,11,8.9679,4.49052,1.99707,1.40186,0.223061,0.111694,0.11136692017316818,0.245936,1.46265,0.292063,0.706753,,,4.93279,-0.0103549,-0.00316171,999,,,,"sa3009856"
"Stephen Jones","COL",1,1,,5.31912,14,0,0,1,14,63,15,9,8,2,6,,1,12,7.64772,4.07644,1.87608,1.42868,0.187916,0.100165,0.08775173872709274,0.269284,1.52935,0.307034,0.683448,,,5.19316,-0.0104594,-0.00693354,999,,,,"sa3009935"
"Braydon Fisher","LAD",1,0,,4.87686,8,0,0,1,8,36,7,5,4,1,5,,0,8,9.03312,5.27141,1.71361,1.34627,0.223665,0.130523,0.0931418389081955,0.241951,1.51792,0.289902,0.712035,,,5.09597,-0.0106459,-0.0248174,999,,,,"sa3007929"
"Kaleb Ort","BAL",1,1,,4.80709,17,0,0,1,17,75,16,10,9,3,8,,1,17,8.94567,4.08322,2.19083,1.3473,0.225299,0.102837,0.12246190756559372,0.242139,1.39749,0.288334,0.693236,,,4.7552,-0.0109778,-0.0404787,999,,,,"20061"
"Max Kranick","NYM",1,1,,4.56307,17,0,0,1,17,74,17,9,9,2,6,,1,14,7.17882,3.12071,2.30038,1.28042,0.182219,0.0792127,0.10300668329000473,0.25791,1.37308,0.290857,0.705077,,,4.7031,-0.0110365,-0.0127026,999,,,,"22175"
"Jeremiah Estrada","SDP",2,3,,4.31305,61,0,0,11,61,268,52,32,29,9,34,,3,71,10.4491,4.98244,2.0972,1.28086,0.26455,0.126145,0.1384052187204361,0.224349,1.40378,0.284716,0.734235,,,4.58053,-0.0111553,-0.0273171,749.739990234375,,,,"22210"
"Diego Castillo","MIN",1,1,,4.87091,19,0,0,1,19,84,18,11,10,3,9,,1,17,8.11662,4.45882,1.82035,1.30792,0.204,0.112066,0.09193360060453415,0.250748,1.46323,0.292437,0.701643,,,5.02404,-0.0112316,-0.024126,999,,,,"17496"
"Ben Lively","CLE",2,2,,4.38942,33,0,0,1,33,143,34,17,16,5,10,,2,28,7.77221,2.85728,2.72015,1.29645,0.199333,0.0732804,0.12605299055576324,0.258622,1.34276,0.298039,0.714707,,,4.50434,-0.011725,-0.00440254,749.6799926757812,,,,"14932"
"Jonathan Bowlan","KCR",1,2,,4.66392,21,0,0,1,21,92,22,12,11,3,7,,1,17,7.08198,3.10561,2.28038,1.22834,0.17949,0.0787104,0.10077941417694092,0.265545,1.40742,0.300873,0.697107,,,4.60571,-0.0118293,-0.0121026,999,,,,"24607"
"Josh James","STL",0,0,,4.74181,8,0,0,1,8,36,8,5,4,1,4,,0,8,8.84622,4.86558,1.81812,1.34591,0.218279,0.120058,0.09822176396846771,0.246376,1.50149,0.293155,0.725741,,,5.0423,-0.012294,-0.0237185,999,,,,"16794"
"Brandon Bielak","HOU",3,2,,4.21499,46,0,0,1,46,200,45,23,22,6,17,,2,40,7.77454,3.40741,2.28166,1.12654,0.199174,0.0872937,0.1118806004524231,0.252444,1.36486,0.295112,0.722575,,,4.44537,-0.0124865,0.0304517,743.530029296875,,,,"19866"
