,Name_zipsdc,Team_zipsdc,W_zipsdc,L_zipsdc,QS_zipsdc,ERA_zipsdc,G_zipsdc,GS_zipsdc,SV_zipsdc,HLD_zipsdc,IP_zipsdc,TBF_zipsdc,H_zipsdc,R_zipsdc,ER_zipsdc,HR_zipsdc,BB_zipsdc,IBB_zipsdc,HBP_zipsdc,SO_zipsdc,K/9_zipsdc,BB/9_zipsdc,K/BB_zipsdc,HR/9_zipsdc,K%_zipsdc,BB%_zipsdc,K-BB%_zipsdc,AVG_zipsdc,WHIP_zipsdc,BABIP_zipsdc,LOB%_zipsdc,GB%_zipsdc,HR/FB_zipsdc,FIP_zipsdc,WAR_zipsdc,RA9-WAR_zipsdc,ADP_zipsdc,InterSD_zipsdc,InterSK_zipsdc,IntraSD_zipsdc,PlayerId_zipsdc,Name_depthcharts,Team_depthcharts,W_depthcharts,L_depthcharts,QS_depthcharts,ERA_depthcharts,G_depthcharts,GS_depthcharts,SV_depthcharts,HLD_depthcharts,IP_depthcharts,TBF_depthcharts,H_depthcharts,R_depthcharts,ER_depthcharts,HR_depthcharts,BB_depthcharts,IBB_depthcharts,HBP_depthcharts,SO_depthcharts,K/9_depthcharts,BB/9_depthcharts,K/BB_depthcharts,HR/9_depthcharts,K%_depthcharts,BB%_depthcharts,K-BB%_depthcharts,AVG_depthcharts,WHIP_depthcharts,BABIP_depthcharts,LOB%_depthcharts,GB%_depthcharts,HR/FB_depthcharts,FIP_depthcharts,WAR_depthcharts,RA9-WAR_depthcharts,ADP_depthcharts,InterSD_depthcharts,InterSK_depthcharts,IntraSD_depthcharts,PlayerId_depthcharts,Name_zips,Team_zips,W_zips,L_zips,QS_zips,ERA_zips,G_zips,GS_zips,SV_zips,HLD_zips,IP_zips,TBF_zips,H_zips,R_zips,ER_zips,HR_zips,BB_zips,IBB_zips,HBP_zips,SO_zips,K/9_zips,BB/9_zips,K/BB_zips,HR/9_zips,K%_zips,BB%_zips,K-BB%_zips,AVG_zips,WHIP_zips,BABIP_zips,LOB%_zips,GB%_zips,HR/FB_zips,FIP_zips,WAR_zips,RA9-WAR_zips,ADP_zips,InterSD_zips,InterSK_zips,IntraSD_zips,PlayerId_zips,zips_index,Name_steamer,Team_steamer,W_steamer,L_steamer,QS_steamer,ERA_steamer,G_steamer,GS_steamer,SV_steamer,HLD_steamer,IP_steamer,TBF_steamer,H_steamer,R_steamer,ER_steamer,HR_steamer,BB_steamer,IBB_steamer,HBP_steamer,SO_steamer,K/9_steamer,BB/9_steamer,K/BB_steamer,HR/9_steamer,K%_steamer,BB%_steamer,K-BB%_steamer,AVG_steamer,WHIP_steamer,BABIP_steamer,LOB%_steamer,GB%_steamer,HR/FB_steamer,FIP_steamer,WAR_steamer,RA9-WAR_steamer,ADP_steamer,InterSD_steamer,InterSK_steamer,IntraSD_steamer,PlayerId_steamer,steamer_index,Name_atc,Team_atc,W_atc,L_atc,QS_atc,ERA_atc,G_atc,GS_atc,SV_atc,HLD_atc,IP_atc,TBF_atc,H_atc,R_atc,ER_atc,HR_atc,BB_atc,IBB_atc,HBP_atc,SO_atc,K/9_atc,BB/9_atc,K/BB_atc,HR/9_atc,K%_atc,BB%_atc,K-BB%_atc,AVG_atc,WHIP_atc,BABIP_atc,LOB%_atc,GB%_atc,HR/FB_atc,FIP_atc,WAR_atc,RA9-WAR_atc,ADP_atc,InterSD_atc,InterSK_atc,IntraSD_atc,PlayerId_atc,Name_thebat,Team_thebat,W_thebat,L_thebat,QS_thebat,ERA_thebat,G_thebat,GS_thebat,SV_thebat,HLD_thebat,IP_thebat,TBF_thebat,H_thebat,R_thebat,ER_thebat,HR_thebat,BB_thebat,IBB_thebat,HBP_thebat,SO_thebat,K/9_thebat,BB/9_thebat,K/BB_thebat,HR/9_thebat,K%_thebat,BB%_thebat,K-BB%_thebat,AVG_thebat,WHIP_thebat,BABIP_thebat,LOB%_thebat,GB%_thebat,HR/FB_thebat,FIP_thebat,WAR_thebat,RA9-WAR_thebat,ADP_thebat,InterSD_thebat,InterSK_thebat,IntraSD_thebat,PlayerId_thebat
426,Carson Spiers,CIN,1,2,,5.3617,24,2,0,1,31,140,33,20,19,5,13,,3,27,7.65957,3.82979,2.0,1.43617,0.189573,0.0947867,0.0947867259383201,0.262032,1.46809,0.297491,0.65812,,,5.1593,0.0694353,-0.0239805,748.3099975585938,,,,27685,Carson Spiers,CIN,1,2,,5.25585,24,2,0,1,31,139,33,20,18,5,13,,2,26,7.63596,3.70755,2.05957,1.53378,0.190654,0.0925698,0.0980843529105186,0.263517,1.45764,0.296768,0.680175,,,5.2195,0.0668865,-0.0171288,748.3099975585938,,,,27685,Carson Spiers,CIN,4,7,,5.3617,28,14,0,1,94.0,422,98,61,56,15,40,0,8,80,7.65957,3.82979,2.0,1.43617,0.189573,0.0947867,0.0947867333889007,0.262032,1.46809,0.297491,0.65812,,,5.1593,0.672798,0.198979,748.3099975585938,,,,27685,459,Carson Spiers,CIN,1.432,1.8373,0.4626,5.14934,23.62,1.62,0.0,0.5863,31.0643,137.018,32.5816,18.8833,17.7734,5.63299,12.3724,,1.7028,26.2742,7.6122,3.58455,2.12361,1.632,0.191757,0.0902976,0.10145965218544,0.265014,1.44713,0.296023,0.703324,0.395049,,5.28007,0.0433039,0.026599,748.3099975585938,,,,27685,586,Carson Spiers,CIN,1.52475,1.52828,0.365023,5.23064,21.1491,1.76773,0.0155274,1.24465,30.4792,134.531,32.0022,19.2543,17.714,5.00719,12.713,0.138243,1.42642,27.1554,8.01854,3.75394,2.13603,1.47854,0.201852,0.0944985,0.1073532998561859,0.265817,1.46707,0.305964,0.675263,,,5.00052,0.116644,-0.0431716,748.3099975585938,1.44689,-1.06979,0.587307,27685,Carson Spiers,CIN,1.14465,1.45053,0.515637,5.22076,21.105,1.766,0.0,0.5863,30.4266,134.85,31.5393,18.88,17.65,5.21537,12.3931,0.696392,1.71138,27.5702,8.15509,3.66581,2.22463,1.54267,0.204451,0.0919032,0.112547643482685,0.261205,1.44388,0.299272,0.683915,,,5.06178,0.0210952,-0.14979,748.3099975585938,,,,27685
427,Blake Treinen,LAD,5,4,,4.11899,55,0,0,7,55,230,50,28,25,8,20,,3,54,8.85583,3.29519,2.6875,1.2357,0.234973,0.0874317,0.1475409939885139,0.242424,1.28146,0.293103,0.714286,,,4.30767,0.0692277,0.0238796,727.7100219726562,,,,12572,Blake Treinen,LAD,4,3,,4.08688,55,0,0,7,55,232,51,27,25,7,20,,3,54,8.91131,3.26077,2.73289,1.19635,0.234247,0.085714,0.1485328674316406,0.243686,1.29273,0.295911,0.720813,,,4.22919,0.0810546,0.0521498,727.7100219726562,,,,12572,Blake Treinen,LAD,4,3,,4.11899,45,0,0,7,43.7,183,40,22,20,6,16,2,2,43,8.85583,3.29519,2.6875,1.2357,0.234973,0.0874317,0.1475409790873527,0.242424,1.28146,0.293103,0.714286,,,4.30767,0.197534,0.156673,727.7100219726562,,,,12572,941,Blake Treinen,LAD,2.8829,2.5077,0.0,4.05476,55.0,0.0,0.0,7.1996,55.0,234.642,52.0036,26.7675,24.7791,7.07056,19.7165,,2.5963,54.797,8.96678,3.22634,2.77925,1.157,0.233535,0.084028,0.1495064944028854,0.24492,1.304,0.298635,0.727138,0.451292,,4.15071,0.332943,0.257604,727.7100219726562,,,,12572,328,Blake Treinen,LAD,2.59066,1.68571,0.0,3.94528,37.4074,0.0,0.481569,6.57233,37.5465,157.641,33.8858,17.8903,16.459,4.50184,13.1103,0.473724,1.75984,37.8284,9.06757,3.14259,2.88539,1.0791,0.239966,0.0831659,0.1567998826503753,0.237344,1.25168,0.292551,0.715245,,,3.98687,0.262443,0.279739,727.7100219726562,1.59714,0.716991,0.809212,12572,Blake Treinen,LAD,1.80179,0.891991,0.0,3.85018,37.136,0.0,0.0,7.1996,37.2372,157.016,32.8485,17.09,15.93,3.75574,13.6047,0.631481,2.08419,37.2417,9.00109,3.28818,2.73741,0.907739,0.237183,0.0866453,0.1505381986498832,0.232428,1.2475,0.289971,0.712783,,,3.82995,0.369526,0.32527,727.7100219726562,,,,12572
428,Garrett Cleavinger,TBR,3,3,,3.6,55,0,0,7,55,234,40,23,22,7,29,,4,77,12.6,4.725,2.66667,1.125,0.329412,0.123529,0.2058823630213737,0.19863,1.25,0.282353,0.767442,,,3.88004,0.0683817,0.146352,744.1699829101562,,,,17897,Garrett Cleavinger,TBR,3,3,,3.53422,55,0,0,7,55,233,42,23,22,7,27,,3,74,12.0379,4.36571,2.75736,1.067,0.315253,0.114331,0.200921781361103,0.206306,1.24771,0.28747,0.764034,,,3.75967,0.0855844,0.140368,744.1699829101562,,,,17897,Garrett Cleavinger,TBR,2,2,,3.6,35,1,0,7,40.0,170,29,17,16,5,21,0,3,56,12.6,4.725,2.66667,1.125,0.329412,0.123529,0.2058823630213737,0.19863,1.25,0.282353,0.767442,,,3.88004,0.230049,0.439754,744.1699829101562,,,,17897,900,Garrett Cleavinger,TBR,2.9415,2.4488,0.0,3.46845,55.0,0.0,0.0,6.8205,55.0,232.952,44.0141,22.9602,21.1961,6.16611,24.4837,,2.5942,70.1293,11.4757,4.00642,2.86433,1.009,0.301046,0.105102,0.1959442496299743,0.213791,1.24541,0.292085,0.760668,0.405919,,3.6393,0.375106,0.548504,744.1699829101562,,,,17897,301,Garrett Cleavinger,TBR,2.19856,2.06483,0.0,3.58848,42.0936,0.0,0.0477051,4.41827,41.7152,176.764,33.2942,18.079,16.6326,4.83079,20.0318,0.618673,2.46372,52.4138,11.3082,4.32184,2.61653,1.04224,0.296519,0.113325,0.1831937432289123,0.21582,1.27834,0.293366,0.756977,,,3.86535,0.300129,0.500083,744.1699829101562,3.6683,-0.355076,0.836972,17897,Garrett Cleavinger,TBR,1.63949,1.13066,0.0,3.89961,40.258,0.0,0.0,6.8205,41.2426,177.649,32.3913,19.09,17.87,4.81599,21.9666,0.892422,2.73569,50.477,11.0151,4.79357,2.2979,1.05095,0.284139,0.123651,0.1604874655604362,0.211781,1.318,0.282378,0.74068,,,4.12212,0.267677,0.344146,744.1699829101562,,,,17897
429,Yunior Marte,PHI,2,3,,4.7619,48,0,0,1,48,212,47,27,25,7,20,,3,49,9.20635,3.80952,2.41667,1.26984,0.232,0.096,0.1359999999403953,0.246637,1.3933,0.299363,0.693215,,,4.47197,0.0677372,-0.0329522,999.0,,,,14416,Yunior Marte,PHI,2,2,,4.44977,48,0,0,1,48,210,46,25,24,6,20,,2,47,8.88473,3.79398,2.34179,1.18842,0.226094,0.0965475,0.1295468360185623,0.246192,1.38048,0.297889,0.710311,,,4.41101,0.0828771,0.0317752,999.0,,,,14416,Yunior Marte,PHI,2,3,,4.7619,53,0,0,1,56.7,250,55,32,30,8,24,0,3,58,9.20635,3.80952,2.41667,1.26984,0.232,0.096,0.1359999924898147,0.246637,1.3933,0.299363,0.693215,,,4.47197,0.285133,-0.0515514,999.0,,,,14416,824,Yunior Marte,PHI,2.3928,2.3121,0.0,4.13763,48.0,0.0,0.0,0.5721,48.0,207.523,45.4961,23.9074,22.0674,5.904,20.1517,,2.2309,45.6699,8.56311,3.77844,2.26631,1.107,0.220072,0.0971059,0.1229656487703323,0.245738,1.36766,0.296422,0.72741,0.464557,,4.35004,0.330462,0.286898,999.0,,,,14416,330,Yunior Marte,PHI,1.65562,1.54558,0.0,4.55946,37.9443,0.0,0.249499,2.25168,39.801,173.168,38.3807,21.9168,20.1634,4.983,17.2276,0.558362,2.13723,38.1182,8.61947,3.8956,2.21262,1.12678,0.220122,0.0994849,0.1206370517611503,0.249544,1.39716,0.301689,0.692784,,,4.4268,0.22062,0.0200809,999.0,3.32428,-0.953849,0.58418,14416,Yunior Marte,PHI,1.34646,0.995362,0.0,4.28108,37.298,0.0,0.0,0.5721,39.1443,169.007,35.8207,20.01,18.62,4.68195,16.4466,0.798745,2.43057,37.0967,8.52922,3.78138,2.25558,1.07647,0.219498,0.0973134,0.1221849173307418,0.238599,1.33525,0.287388,0.705655,,,4.36129,0.202059,0.13426,999.0,,,,14416
430,Jose Hernandez,PIT,1,2,,4.21053,38,0,0,1,38,166,34,19,18,5,18,,1,44,10.3509,4.21053,2.45833,1.22807,0.263393,0.107143,0.1562500074505806,0.232323,1.36452,0.295455,0.730897,,,4.24919,0.0675337,0.0490776,999.0,,,,22318,Jose Hernandez,PIT,2,2,,4.14682,38,0,0,1,38,165,34,19,18,5,18,,2,41,9.73513,4.1519,2.34474,1.17004,0.248362,0.105923,0.1424390748143196,0.234688,1.36563,0.293126,0.732972,,,4.28789,0.060897,0.0473153,999.0,,,,22318,Jose Hernandez,PIT,2,3,,4.21053,48,2,0,1,51.3,224,46,26,24,7,24,2,2,59,10.3509,4.21053,2.45833,1.22807,0.263393,0.107143,0.1562500074505806,0.232323,1.36452,0.295455,0.730897,,,4.24919,0.412188,0.358252,999.0,,,,22318,657,Jose Hernandez,PIT,1.8714,1.8534,0.0,4.08312,38.0,0.0,0.0,0.6116,38.0,165.074,34.653,18.5937,17.2398,4.69511,17.2827,,1.6141,38.5041,9.11939,4.09327,2.2279,1.112,0.233254,0.104697,0.1285568922758102,0.237062,1.36673,0.290915,0.735012,0.407939,,4.32658,0.196725,0.21472,999.0,,,,22318,422,Jose Hernandez,PIT,1.41463,1.88817,0.0,4.35999,30.0002,0.0,0.0,2.0903,31.2981,135.125,28.8477,16.4806,15.1621,4.10498,14.2724,1.11515,1.24031,33.5851,9.65766,4.10413,2.35315,1.18042,0.248549,0.105624,0.14292524009943,0.241177,1.37772,0.302027,0.712798,,,4.30088,0.160477,0.0964825,999.0,2.3147,-0.428877,0.751451,22318,Jose Hernandez,PIT,1.17386,0.946083,0.0,3.92981,34.964,0.0,0.0,0.6116,36.3453,154.296,31.1521,16.99,15.87,3.91252,14.9514,1.05898,1.57021,38.8009,9.60806,3.70234,2.59513,0.968837,0.251471,0.096901,0.1545697599649429,0.22611,1.26849,0.286549,0.716623,,,3.88307,0.357653,0.270304,999.0,,,,22318
431,Tanner Banks,CHW,2,2,,4.29741,55,0,0,6,55,236,56,29,26,8,15,,2,50,8.22647,2.45566,3.35,1.35061,0.213376,0.0636943,0.1496815234422683,0.257732,1.29604,0.300469,0.71608,,,4.31916,0.0672797,0.00589836,750.7999877929688,,,,16990,Tanner Banks,CHW,2,3,,4.17541,55,0,0,6,55,235,55,28,26,8,16,,2,51,8.27918,2.65753,3.11537,1.32631,0.215641,0.0692185,0.1464224308729171,0.252454,1.28735,0.2951,0.726765,,,4.3397,0.0680881,0.040213,750.7999877929688,,,,16990,Tanner Banks,CHW,3,3,,4.29741,37,4,0,6,73.3,314,75,38,35,11,20,0,3,67,8.22647,2.45566,3.35,1.35061,0.213376,0.0636943,0.1496815234422683,0.257732,1.29604,0.300469,0.71608,,,4.31916,0.599365,0.481912,750.7999877929688,,,,16990,513,Tanner Banks,CHW,2.6083,2.7828,0.0,4.05341,55.0,0.0,0.0,6.3065,55.0,233.645,52.8519,26.673,24.7708,7.95667,17.4741,,2.2537,50.9171,8.33189,2.8594,2.91386,1.302,0.217925,0.0747891,0.1431359425187111,0.247067,1.27865,0.289566,0.737548,0.413732,,4.36024,0.238622,0.325794,750.7999877929688,,,,16990,385,Tanner Banks,CHW,2.62998,2.36321,0.197537,4.21539,46.1752,0.38746,0.192349,6.5545,54.3209,228.52,53.6158,27.6551,25.4427,8.12362,15.0527,0.94733,2.32101,49.5018,8.20155,2.49397,3.28856,1.34594,0.216619,0.0658704,0.1507482603192329,0.253927,1.26413,0.296325,0.715824,,,4.33611,0.141863,0.155193,750.7999877929688,2.22469,-0.94421,0.585799,16990,Tanner Banks,CHW,1.34419,1.51123,0.109543,4.83248,45.46,0.385,0.0,6.3065,53.9909,234.978,56.3483,31.18,28.99,7.9641,17.5564,1.08297,2.30327,47.5533,7.92689,2.92655,2.70861,1.32757,0.202374,0.074715,0.1276587098836898,0.261941,1.36883,0.303158,0.680817,,,4.51461,0.113302,-0.142584,750.7999877929688,,,,16990
432,Cionel Pérez,BAL,3,3,,4.30939,60,0,0,12,60,263,56,31,29,7,28,,2,55,8.28729,4.14365,2.0,0.994475,0.210084,0.105042,0.1050420179963111,0.241706,1.39963,0.290323,0.710059,,,4.3416,0.0646929,0.0528409,999.0,,,,19614,Cionel Pérez,BAL,3,3,,4.05955,60,0,0,12,60,261,56,29,27,6,27,,2,56,8.45971,4.10522,2.06072,0.955238,0.216341,0.104983,0.1113578304648399,0.242488,1.38968,0.295107,0.725486,,,4.23988,0.100555,0.197933,999.0,,,,19614,Cionel Pérez,BAL,3,3,,4.30939,61,1,0,12,54.3,238,51,28,26,6,25,2,2,50,8.28729,4.14365,2.0,0.994475,0.210084,0.105042,0.1050420179963111,0.241706,1.39963,0.290323,0.710059,,,4.3416,0.116827,0.116273,999.0,,,,19614,1060,Cionel Pérez,BAL,3.083,2.7979,0.0,3.8097,60.0,0.0,0.0,11.5654,60.0,258.398,55.6714,27.7753,25.398,6.10667,27.1119,,2.4532,57.5475,8.63212,4.06678,2.12259,0.916,0.222709,0.104923,0.1177857369184494,0.243284,1.37972,0.300067,0.741009,0.493951,,4.13816,0.189428,0.353066,999.0,,,,19614,424,Cionel Pérez,BAL,3.38878,2.68901,0.0,3.80863,59.2949,0.0,0.870603,13.0777,55.2533,241.443,53.3859,25.4154,23.3821,5.07802,25.3448,1.85162,2.47772,51.0314,8.31231,4.12832,2.01349,0.827139,0.21136,0.104972,0.1063878759741783,0.24991,1.4249,0.306695,0.744404,,,4.11325,0.218504,0.42204,999.0,3.42262,-1.38393,0.687585,19614,Cionel Pérez,BAL,2.15695,1.50354,0.0,3.74054,57.185,0.0,0.0,11.5654,54.0644,233.126,49.6153,24.08,22.47,3.74689,24.3674,1.36628,2.653,45.1548,7.51684,4.0564,1.85308,0.623738,0.193692,0.104524,0.0891679376363754,0.240727,1.36842,0.291776,0.725994,,,3.98493,0.403328,0.556283,999.0,,,,19614
433,Sem Robberse,STL,0,0,,4.53913,2,2,0,0,8,35,8,4,4,1,3,,0,6,6.73043,3.52174,1.91111,1.17391,0.170635,0.0892857,0.0813492089509964,0.257709,1.4087,0.288952,0.702128,,,4.75939,0.0645291,0.111685,999.0,,,,sa3011735,Sem Robberse,STL,0,1,,4.76047,2,2,0,0,9,38,9,5,5,1,3,,0,6,6.48738,3.58722,1.80847,1.2788,0.163712,0.0905248,0.0731867328286171,0.263622,1.44267,0.291189,0.700974,,,4.98777,0.0530953,0.0778482,999.0,,,,sa3011735,Sem Robberse,STL,5,6,,4.53913,24,23,0,0,115.0,504,117,63,58,15,45,0,5,86,6.73043,3.52174,1.91111,1.17391,0.170635,0.0892857,0.0813492089509964,0.257709,1.4087,0.288952,0.702128,,,4.75939,0.919482,1.04145,999.0,,,,sa3011735,319,Sem Robberse,STL,0.4991,0.6202,0.6189,4.95293,1.62,1.62,0.0,0.0,9.234,40.804,9.8556,5.4559,5.08171,1.40562,3.7389,,0.4075,6.4392,6.27602,3.64415,1.72222,1.37,0.157808,0.0916307,0.0661773309111595,0.268856,1.47222,0.293272,0.699996,0.436352,,5.18637,0.0363194,0.0800248,999.0,,,,sa3011735,599,Sem Robberse,STL,0.442882,0.740133,0.66543,4.90665,2.31151,2.31151,0.0,0.0,12.1968,53.1346,12.7218,7.22771,6.64949,1.8199,4.61276,0.102298,0.429215,8.75428,6.45977,3.40375,1.89784,1.3429,0.164757,0.0868128,0.0779440104961395,0.264528,1.42124,0.290576,0.68351,,,4.99943,0.071076,0.0789834,999.0,0.710389,0.625672,1.08262,sa3011735,Sem Robberse,STL,0.678544,0.834656,0.706971,4.71752,2.355,2.355,0.0,0.0,11.523,49.6496,11.7337,6.48,6.04,1.71478,3.80943,0.0283401,0.421203,8.8275,6.89468,2.97534,2.31728,1.33932,0.177796,0.0767263,0.1010698676109314,0.258343,1.34887,0.287266,0.689607,,,4.75891,0.124256,0.176877,999.0,,,,sa3011735
434,Joe Mantiply,ARI,3,3,,3.91304,54,0,0,7,54,231,56,26,23,7,15,,2,48,8.01242,2.42236,3.30769,1.11801,0.207729,0.0628019,0.1449275389313697,0.260417,1.30435,0.307692,0.732601,,,4.02109,0.0643706,0.0901351,999.0,,,,14857,Joe Mantiply,ARI,3,3,,3.9188,54,0,0,7,54,231,55,26,24,6,16,,2,46,7.73075,2.58795,2.98721,1.04501,0.200927,0.0672623,0.1336645558476448,0.260128,1.3143,0.306405,0.72807,,,4.03037,0.0650685,0.0925576,999.0,,,,14857,Joe Mantiply,ARI,3,3,,3.91304,49,3,0,7,48.3,207,50,23,21,6,13,1,2,43,8.01242,2.42236,3.30769,1.11801,0.207729,0.0628019,0.1449275389313697,0.260417,1.30435,0.307692,0.732601,,,4.02109,0.326371,0.488419,999.0,,,,14857,765,Joe Mantiply,ARI,2.7532,2.5397,0.0,3.92456,54.0,0.0,0.0,6.6661,54.0,230.277,54.9889,25.6669,23.5474,5.832,16.5212,,2.1261,44.6945,7.44908,2.75353,2.70528,0.972,0.19409,0.0717449,0.1223452687263488,0.259835,1.32426,0.305127,0.723703,0.481674,,4.03965,0.231201,0.395388,999.0,,,,14857,387,Joe Mantiply,ARI,2.74693,3.03049,0.0,4.00627,53.3906,0.512136,0.488923,7.79991,54.3902,230.008,56.116,26.3167,24.2113,5.91872,14.3033,1.30371,1.85724,45.903,7.59561,2.36678,3.20925,0.979375,0.199571,0.0621861,0.137384969741106,0.262411,1.2947,0.30981,0.709809,,,3.87315,0.370578,0.432201,999.0,2.62524,-1.31425,0.629622,14857,Joe Mantiply,ARI,1.90743,1.56666,0.134892,4.35171,52.026,0.499,0.0,6.6661,53.0895,227.975,55.7944,27.62,25.67,5.73165,15.1113,1.05165,2.19765,43.2738,7.336,2.56174,2.86368,0.971659,0.189819,0.0662848,0.1235339045524597,0.264848,1.33559,0.309679,0.688371,,,4.00642,0.410854,0.100636,999.0,,,,14857
435,Ty Madden,DET,1,1,,4.52882,14,2,0,1,19,84,19,10,10,2,8,,1,17,7.82251,3.7054,2.11111,1.15279,0.2,0.0947368,0.1052631586790084,0.249412,1.38152,0.291139,0.700152,,,4.55422,0.0643235,0.0602679,999.0,,,,sa3018141,Ty Madden,DET,1,1,,4.42676,14,2,0,1,20,88,20,11,10,3,8,,1,18,8.04622,3.43748,2.34073,1.20737,0.206791,0.0883444,0.1184463948011398,0.248952,1.35216,0.291411,0.708269,,,4.48935,0.0807586,0.12235,999.0,,,,sa3018141,Ty Madden,DET,3,5,,4.52882,25,24,0,0,109.3,475,106,59,55,14,45,0,5,95,7.82251,3.7054,2.11111,1.15279,0.2,0.0947368,0.1052631586790084,0.249412,1.38152,0.291139,0.700152,,,4.55422,1.03933,1.11856,999.0,,,,sa3018141,267,Ty Madden,DET,1.0727,1.2235,0.6579,4.33395,13.62,1.62,0.0,0.6222,21.234,91.383,20.6095,10.963,10.2252,2.96568,7.5353,,0.9081,19.4637,8.24966,3.19383,2.583,1.257,0.21299,0.0824584,0.1305319368839264,0.248488,1.32546,0.291584,0.716122,0.391527,,4.43036,0.110127,0.130114,999.0,,,,sa3018141,500,Ty Madden,DET,1.30293,1.6453,1.00759,4.51134,16.0578,3.24349,0.0,0.849685,27.7164,119.147,26.779,15.1012,13.8931,3.90929,10.7095,0.36484,1.28081,25.6501,8.32904,3.47757,2.39507,1.26942,0.215281,0.0898851,0.1253961026668548,0.249906,1.35258,0.294724,0.699265,,,4.53557,0.14367,0.169956,999.0,1.06231,-0.358747,0.828672,sa3018141,Ty Madden,DET,1.43343,1.79643,0.90129,4.57247,16.057,3.3,0.0,0.0,28.127,121.17,26.9044,15.36,14.29,4.07168,10.4022,0.3392,1.36001,26.9651,8.62821,3.32847,2.59225,1.30285,0.222539,0.0858481,0.1366913095116615,0.24591,1.32636,0.291342,0.694376,,,4.47409,0.278934,0.182541,999.0,,,,sa3018141
436,Elvis Peguero,MIL,4,5,,4.25775,60,0,0,7,60,258,56,30,28,8,22,,4,59,8.80914,3.23002,2.72727,1.17455,0.227273,0.0833333,0.1439394056797027,0.239496,1.28874,0.288235,0.707965,,,4.26646,0.0642213,0.0670033,999.0,,,,21652,Elvis Peguero,MIL,3,4,,4.18496,60,0,0,7,60,259,57,30,28,7,23,,3,57,8.53627,3.41287,2.5012,1.10228,0.219759,0.0878614,0.1318975612521171,0.244473,1.32773,0.29408,0.714753,,,4.2586,0.0591799,0.060397,999.0,,,,21652,Elvis Peguero,MIL,4,5,,4.25775,53,0,0,7,61.3,264,57,31,29,8,22,0,4,60,8.80914,3.23002,2.72727,1.17455,0.227273,0.0833333,0.1439393982291221,0.239496,1.28874,0.288235,0.707965,,,4.26646,0.238614,0.289236,999.0,,,,21652,892,Elvis Peguero,MIL,2.9271,2.9542,0.0,4.11217,60.0,0.0,0.0,7.2406,60.0,259.516,58.0313,29.8117,27.4145,6.86667,23.9715,,2.9133,55.0894,8.26341,3.59573,2.29812,1.03,0.212277,0.09237,0.1199074536561966,0.249456,1.36671,0.299778,0.720976,0.491491,,4.25074,0.214478,0.287622,999.0,,,,21652,401,Elvis Peguero,MIL,3.07228,3.68313,0.0,4.15927,51.8275,0.0,0.304995,12.4995,55.2801,236.65,51.6568,27.7687,25.5472,5.53201,21.4036,0.776289,3.27708,49.8891,8.12231,3.48466,2.33088,0.900651,0.210814,0.0904443,0.120370015501976,0.2437,1.32164,0.294637,0.693429,,,4.09042,0.320215,0.241038,999.0,2.84788,-0.133205,0.482628,21652,Elvis Peguero,MIL,1.89016,1.40779,0.0,4.14035,50.581,0.0,0.0,7.2406,53.1042,226.623,48.6055,26.17,24.43,5.73537,20.2812,1.03721,2.97021,47.4428,8.04052,3.43723,2.33925,0.972019,0.209347,0.0894934,0.1198537200689315,0.238999,1.2972,0.285433,0.701917,,,4.18582,0.308892,0.300417,999.0,,,,21652
437,Connor Brogdon,PHI,3,2,,4.41818,60,0,0,7,60,257,56,32,29,9,25,,2,64,9.65455,3.76364,2.56522,1.30909,0.25,0.0974576,0.1525423750281334,0.241706,1.34545,0.298611,0.716561,,,4.36413,0.0629241,0.0104423,999.0,,,,21205,Connor Brogdon,PHI,3,3,,4.4188,60,0,0,7,60,258,56,32,29,9,24,,2,61,9.19489,3.63968,2.52629,1.34505,0.237713,0.0940958,0.1436173617839813,0.242288,1.33841,0.292327,0.719817,,,4.48337,0.0468355,0.0174046,999.0,,,,21205,Connor Brogdon,PHI,3,2,,4.41818,52,2,0,7,55.0,236,51,29,27,8,23,1,2,59,9.65455,3.76364,2.56522,1.30909,0.25,0.0974576,0.1525423750281334,0.241706,1.34545,0.298611,0.71656,,,4.36413,0.301792,0.242371,999.0,,,,21205,798,Connor Brogdon,PHI,2.9176,2.9637,0.0,4.41941,60.0,0.0,0.0,6.8654,60.0,258.287,56.4436,31.4364,29.4627,9.20667,23.4382,,2.4408,58.2349,8.73524,3.51573,2.48461,1.381,0.225466,0.0907448,0.1347210854291916,0.242864,1.33136,0.286343,0.723147,0.370704,,4.6026,0.106147,0.25781,999.0,,,,21205,502,Connor Brogdon,PHI,2.70439,2.20997,0.0,4.25561,45.1744,0.18586,0.258794,5.86448,46.5934,199.022,44.4162,23.9473,22.0315,7.02809,17.6323,0.521702,1.85309,46.2231,8.92848,3.40586,2.62151,1.35755,0.232251,0.0885944,0.1436564326286316,0.247393,1.3317,0.29606,0.72978,,,4.48644,0.117825,0.206008,999.0,1.99036,-0.878188,0.5329,21205,Connor Brogdon,PHI,1.65922,1.21712,0.0481378,4.17283,43.638,0.179,0.0,6.8654,44.9479,189.689,40.08,22.33,20.84,6.2578,15.1362,0.90979,2.22996,43.1323,8.63646,3.03074,2.84962,1.25301,0.227384,0.0797946,0.1475895792245865,0.232587,1.22845,0.275128,0.707911,,,4.30481,0.328904,0.262628,999.0,,,,21205
