Season,Name,Team,IP,RS,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS/9,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Stf+ FA,Stuff+,Location+,Pitching+,K/9,BB/9,HR/9,vFA (sc),K/BB,FIP,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
2021,"Sandy Alcantara","MIA",205.2,73,0.2702702702702703,1.924050632,0.189473684,0.533333333,0.277192982,0.056962025,0.132911392,3.194484172049709,0.4236,0.349,0.2274,0.1927,0.5139,0.2934,112.94026946107785,118.26785252263902,104.25187580853816,106.62639068564032,8.79577148742454,2.1880028575682937,0.9189612001786833,98.06691499812874,4.02,3.4180039649608487,3.4460535748415406,3.6783927700967536,"Sandy Alcantara",18684,645261
2018,"Jon Gray","COL",172.1,111,0.32210526315789473,1.563758389,0.221995926,0.474541751,0.303462321,0.10738255,0.181208053,5.796916685518834,0.3952,0.3234,0.2814,0.1597,0.479,0.3613,,,,,9.55707885990943,2.715672681504319,1.4100608153964733,94.71335740072202,3.5192,4.08306253064655,3.4742994902082067,3.675198395522953,"Jon Gray",14916,592351
2020,"Hyun Jin Ryu","TOR",67,38,0.3016759776536313,1.823529411,0.208791208,0.51098901,0.28021978,0.058823529,0.117647058,5.104477611940299,0.4919,0.2595,0.2486,0.1568,0.6,0.2432,74.95457875457876,91.05251989389922,106.16074270557029,99.55340406719718,9.671641791044776,2.283582089552239,0.8059701492537313,89.78058464972527,4.2353,3.0123153145633528,3.3159291963523896,3.673794271260566,"Hyun Jin Ryu",14444,547943
2023,"Zac Gallen","ARI",210,124,0.3007246376811594,1.189054726,0.23076923,0.417832167,0.351398601,0.074626865,0.109452736,5.314285714285714,0.4181,0.3589,0.223,0.0976,0.5017,0.4007,104.39862585883826,105.79519950124688,104.19831670822943,107.39538653366587,9.428571428571429,2.0142857142857142,0.9428571428571428,93.55215490318551,4.6809,3.2645636921837218,3.485153864395051,3.6684332209574526,"Zac Gallen",19291,668678
2022,"Julio Urías","LAD",175,105,0.2290748898678414,0.877934272,0.150743099,0.3970276,0.452229299,0.14084507,0.10798122,5.4,0.4235,0.3417,0.2348,0.2138,0.5073,0.2788,105.9485530546624,109.85983295368264,105.84271070615038,107.56545178435839,8.537142857142857,2.1085714285714285,1.1828571428571428,93.07395498392283,4.0488,3.7124298095703128,3.8056862645489833,3.6590231714079193,"Julio Urias",14765,628711
2021,"José Berríos","- - -",192,94,0.2767676767676768,1.257142857,0.231517509,0.428015564,0.340466926,0.085714285,0.125714285,4.406243171553465,0.4178,0.3443,0.2379,0.1586,0.5164,0.325,96.50863131935881,102.970047900285,102.98873534233736,102.80886046945919,9.562485180818157,2.109371731062829,1.0312484018529386,94.0881627620222,4.5333,3.47211317295902,3.590670276996765,3.651365814397089,"Jose Berrios",14168,621244
2015,"A.J. Burnett","PIT",164,80,0.33608247422680415,2.211864406,0.224948875,0.533742331,0.241308793,0.084745762,0.093220338,4.390243902439025,0.4052,0.3508,0.244,0.1815,0.4758,0.3427,,,,,7.847560975609756,2.6890243902439024,0.6036585365853658,91.07020547945206,2.9184,3.359209704980618,3.5490203298264893,3.647467193687074,"A.J. Burnett",512,150359
2021,"Julio Urías","LAD",185.2,148,0.2716049382716049,0.975369458,0.186612576,0.401622718,0.411764705,0.098522167,0.093596059,7.1741340495582095,0.3743,0.3743,0.2515,0.2079,0.5168,0.2752,109.75664913598798,117.56645114942526,108.03800287356329,111.65366379310348,9.452406349080073,1.8420073911027834,0.9210036955513917,94.07588279489106,5.1316,3.1269424155802366,3.7256760336888877,3.638597563595874,"Julio Urias",14765,628711
2018,"J.A. Happ","- - -",177.2,123,0.271523178807947,0.945544554,0.174369747,0.401260504,0.424369747,0.143564356,0.133663366,6.230768115924292,0.3737,0.3424,0.2839,0.2046,0.4864,0.309,,,,,9.776733710352751,2.5834892187978773,1.3677295864224055,92.28190284311013,3.7843,3.976565083663873,3.8787720134348866,3.6344273568798404,"J.A. Happ",7410,457918
2017,"Jeff Samardzija","SFG",207.2,89,0.30313588850174217,1.137614678,0.220735785,0.414715719,0.364548494,0.087155963,0.137614678,3.8571365276074023,0.3791,0.3642,0.2566,0.207,0.4917,0.3013,,,,,8.88441559729795,1.3868356054318751,1.3001583800923828,94.26666410098522,6.4063,3.6102879033794846,3.599593162988419,3.632062632386082,"Jeff Samardzija",3254,502188
2023,"Gerrit Cole","NYY",209,112,0.26145038167938933,1.009433962,0.211111111,0.396296296,0.392592592,0.08490566,0.094339622,4.822966507177034,0.3665,0.3904,0.2431,0.151,0.5378,0.3112,124.8781483611271,121.01720036596524,103.70481854223844,108.78051235132658,9.559808612440191,2.0669856459330145,0.861244019138756,96.65497412305923,4.625,3.1641307917508215,3.5971969077461647,3.6260401182214945,"Gerrit Cole",13125,543037
2015,"Jose Quintana","CHW",206.1,83,0.3273905996758509,1.5828877,0.232114467,0.470588235,0.297297297,0.064171122,0.085561497,3.620361391334675,0.4139,0.3507,0.2354,0.1675,0.5561,0.2765,,,,,7.720529714051053,1.9192277255268155,0.6979009911006602,91.33275261324042,4.0227,3.1820652954872695,3.5113878285020843,3.619596966137132,"Jose Quintana",11423,500779
2016,"Marcus Stroman","TOR",204,104,0.3081967213114754,2.952755905,0.19551282,0.600961538,0.203525641,0.05511811,0.16535433,4.588235294117647,0.4365,0.3413,0.2222,0.1825,0.5,0.3175,,,,,7.323529411764706,2.3823529411764706,0.9264705882352942,92.60399244424883,3.0741,3.71029540978226,3.4089771423123634,3.6174604509945545,"Marcus Stroman",13431,573186
2015,"Ian Kennedy","SDP",168.1,61,0.30066815144766146,0.994444444,0.227956989,0.384946236,0.387096774,0.077777777,0.172222222,3.261392741086258,0.3708,0.3458,0.2833,0.1458,0.5021,0.3521,,,,,9.302989130311621,2.7802036481391053,1.657429097929082,91.24927367809413,3.3462,4.511820560781075,3.6957025960748275,3.613369074321442,"Ian Kennedy",6986,453178
2019,"Matthew Boyd","DET",185.1,102,0.3068432671081678,0.794392523,0.194968553,0.356394129,0.448637316,0.121495327,0.18224299,4.953246517799341,0.4156,0.3169,0.2675,0.1749,0.4177,0.4074,,,,,11.557575208198463,2.428062018529089,1.8938883744526893,92.09145129224652,4.76,4.320127094319529,3.8814060434353603,3.613266727223304,"Matthew Boyd",15440,571510
2016,"Jon Lester","CHC",202.2,121,0.25576923076923075,1.430232558,0.202290076,0.469465648,0.328244274,0.104651162,0.122093023,5.373346227992276,0.4214,0.3272,0.2514,0.1885,0.5434,0.268,,,,,8.74834055301222,2.3092066434346976,0.9325642213870894,92.09396390790292,3.7885,3.4080826377529316,3.4746106274863,3.6113911214875274,"Jon Lester",4930,452657
2022,"Jordan Montgomery","- - -",178.1,88,0.2754491017964072,1.506172839,0.208576998,0.475633528,0.315789473,0.074074074,0.129629629,4.441112407083523,0.387,0.3621,0.251,0.1513,0.569,0.2797,84.19714285714285,99.51910698328182,102.63150620757534,99.95468097070076,7.973815458172689,1.816818711988714,1.0598109153267499,93.03560267857142,4.3889,3.611494208851163,3.425442740134936,3.609443883837616,"Jordan Montgomery",16511,656756
2023,"Justin Steele","CHC",173.1,116,0.3167701863354037,1.704225352,0.21632653,0.493877551,0.289795918,0.084507042,0.098591549,6.02308876468797,0.4326,0.3239,0.2435,0.1791,0.5433,0.2777,87.52324860508368,99.0740681998414,101.84932593180014,101.82993655828706,9.138479505043817,1.869234444213508,0.7269245060830309,91.78520286396181,4.8889,3.0185009560773386,3.3229791360742857,3.6052571592266895,"Justin Steele",17312,657006
2021,"Nathan Eovaldi","BOS",182.1,118,0.326171875,1.208791208,0.232824427,0.419847328,0.347328244,0.115384615,0.082417582,5.824508143731367,0.3472,0.3472,0.3055,0.167,0.5617,0.2713,104.61212611156023,111.05333561409506,107.18121792678761,109.89876838864176,9.625246508708614,1.7276083477169308,0.7404035775929704,96.84882780921585,5.5714,2.791601812555591,3.4832677445146367,3.6026364481115434,"Nathan Eovaldi",9132,543135
2017,"Aaron Nola","PHI",168,95,0.3090909090909091,1.598591549,0.190789473,0.497807017,0.311403508,0.063380281,0.126760563,5.089285714285714,0.4017,0.3603,0.238,0.2162,0.4869,0.2969,,,,,9.857142857142858,2.625,0.9642857142857143,92.28369761560694,3.7551,3.2707354091462637,3.3813903307276116,3.6023789437445974,"Aaron Nola",16149,605400
2018,"Zack Greinke","ARI",207.2,110,0.27175843694493784,1.417112299,0.229982964,0.45144804,0.318568994,0.09090909,0.14973262,4.76724739367207,0.4162,0.3723,0.2115,0.1574,0.4332,0.4095,,,,,8.624383921279474,1.863560344799082,1.2134811547528908,89.50397686189443,4.6279,3.7045705043393733,3.4390071967676032,3.599399456101244,"Zack Greinke",1943,425844
2016,"David Price","BOS",230,169,0.30974842767295596,1.288288288,0.22324159,0.437308868,0.339449541,0.103603603,0.135135135,6.613043478260869,0.4414,0.3168,0.2417,0.1862,0.4655,0.3483,,,,,8.921739130434782,1.9565217391304348,1.173913043478261,92.93802521008404,4.56,3.6030916587166164,3.515104609857435,3.5962408299718716,"David Price",3184,456034
